,Post_Content,Date,Comments_Shares,All_Responses,Brand
1507,"It’s Lidl Fashion Week! Our new esmara by Heidi Klum collection features on-trend, versatile pieces for wherever your day takes you. #LETSWOW #LidlUK #HeidiKlum #lidlfashionweek #esmarabyheidiklum","September 19, 2017",16 Comments1 Share9.4K Views,57,lidluk
1508,"It’s Lidl Fashion Week! Our new esmara by Heidi Klum collection features on-trend, versatile pieces for wherever your day takes you. #LETSWOW #LidlUK #HeidiKlum #lidlfashionweek #esmarabyheidiklum","September 19, 2017",16 Comments1 Share9.4K Views,57,lidluk
1509,"From this Thursday it’s Taste of the Alps Week at Lidl, and we’ve got you covered from lunch & dinner to drinks & dessert.
While stocks last. Prices correct as of 19/09/2017.","September 19, 2017",117 Comments32 Shares20K Views,171,lidluk
1510,"From this Thursday it’s Taste of the Alps Week at Lidl, and we’ve got you covered from lunch & dinner to drinks & dessert.
While stocks last. Prices correct as of 19/09/2017.","September 19, 2017",117 Comments32 Shares20K Views,171,lidluk
1511,How d'you like dem apples? LIKE 👍 for team red or LOVE ❤️ for team green.,"September 18, 2017",84 Comments9 Shares,1.5K,lidluk
1512,How d'you like dem apples? LIKE 👍 for team red or LOVE ❤️ for team green.,"September 18, 2017",84 Comments9 Shares,1.5K,lidluk
1513,"These pieces at amazing prices? No, it's not a dream. It's esmara by Heidi Klum and it's in store tomorrow! Get them before they’re gone!
#LETSWOW #LidlUK #HeidiKlum #lidlfashionweek #esmarabyheidiklum","September 17, 2017",39 Comments23 Shares,114,lidluk
1514,"These pieces at amazing prices? No, it's not a dream. It's esmara by Heidi Klum and it's in store tomorrow! Get them before they’re gone!
#LETSWOW #LidlUK #HeidiKlum #lidlfashionweek #esmarabyheidiklum","September 17, 2017",39 Comments23 Shares,114,lidluk
1515,"Have your cake and eat it with our Stand Mixer!

Get yours in store today.","September 17, 2017",42 Comments18 Shares,161,lidluk
1516,"Have your cake and eat it with our Stand Mixer!

Get yours in store today.","September 17, 2017",42 Comments18 Shares,161,lidluk
1517,"Make a cake display Mary Berry would be proud of with our 4-in-1 glass cake stand!

In store today.","September 17, 2017",54 Comments9 Shares,149,lidluk
1518,"Make a cake display Mary Berry would be proud of with our 4-in-1 glass cake stand!

In store today.","September 17, 2017",54 Comments9 Shares,149,lidluk
1519,Ready to WOW? Lidl Fashion Week with Heidi Klum starts on Monday. For more info visit lidl.co.uk/fashionweek #LETSWOW #LidlUK #HeidiKlum #lidlfashionweek #esmarabyheidiklum,"September 16, 2017",22 Comments13 Shares15K Views,104,lidluk
1520,Ready to WOW? Lidl Fashion Week with Heidi Klum starts on Monday. For more info visit lidl.co.uk/fashionweek #LETSWOW #LidlUK #HeidiKlum #lidlfashionweek #esmarabyheidiklum,"September 16, 2017",22 Comments13 Shares15K Views,104,lidluk
1521,"Flawless make-up is just £19.99 away!

In store Sunday 17th September.","September 16, 2017",128 Comments25 Shares,232,lidluk
1522,"Flawless make-up is just £19.99 away!

In store Sunday 17th September.","September 16, 2017",128 Comments25 Shares,232,lidluk
1523,"This dreamy single estate dark chocolate is sure to get your heart melting 😍

Dark chocolate lovers unite!","September 16, 2017",41 Comments11 Shares,340,lidluk
1524,"This dreamy single estate dark chocolate is sure to get your heart melting 😍

Dark chocolate lovers unite!","September 16, 2017",41 Comments11 Shares,340,lidluk
1525,"Definitely a deal to keep close to your chest! Get yours before they sell out.

In store today.","September 14, 2017",181 Comments49 Shares,253,lidluk
1526,"Definitely a deal to keep close to your chest! Get yours before they sell out.

In store today.","September 14, 2017",181 Comments49 Shares,253,lidluk
1527,Release your inner Viking... our Skyr Protein Yoghurts are just 99p!,"September 13, 2017",163 Comments38 Shares,605,lidluk
1528,Release your inner Viking... our Skyr Protein Yoghurts are just 99p!,"September 13, 2017",163 Comments38 Shares,605,lidluk
1529,Ready to WOW? Our first esmara by Heidi Klum collection is coming to a Lidl store near you on September 18. 🎉🎉 Visit lidl.co.uk/fashionweek for details. #LETSWOW #LidlUK #HeidiKlum #lidlfashionweek #esmarabyheidiklum,"September 11, 2017",49 Comments25 Shares,189,lidluk
1530,Ready to WOW? Our first esmara by Heidi Klum collection is coming to a Lidl store near you on September 18. 🎉🎉 Visit lidl.co.uk/fashionweek for details. #LETSWOW #LidlUK #HeidiKlum #lidlfashionweek #esmarabyheidiklum,"September 11, 2017",49 Comments25 Shares,189,lidluk
1531,Find out more about our bananas at lidl.co.uk/ResponsibleSourcing,"September 11, 2017",5 Comments1 Share,77,lidluk
1532,Find out more about our bananas at lidl.co.uk/ResponsibleSourcing,"September 11, 2017",5 Comments1 Share,77,lidluk
1533,"Not got mush-room in your bag? Well this quirky lamp doubles as a portable power bank – multi-tasking at its finest!

In store today.","September 10, 2017",41 Comments19 Shares,207,lidluk
1534,"Not got mush-room in your bag? Well this quirky lamp doubles as a portable power bank – multi-tasking at its finest!

In store today.","September 10, 2017",41 Comments19 Shares,207,lidluk
1535,"Keep your Lidl’un cooing happily with all this for just £10.41! Big on quality, Lidl on price.","September 9, 2017",15 Comments11 Shares11K Views,60,lidluk
1536,"Keep your Lidl’un cooing happily with all this for just £10.41! Big on quality, Lidl on price.","September 9, 2017",15 Comments11 Shares11K Views,60,lidluk
1537,"This lightweight backpack is a great excuse to spend some time in the great outdoors! Choose from three stylish colours.
In store tomorrow.","September 9, 2017",61 Comments41 Shares,208,lidluk
1538,"This lightweight backpack is a great excuse to spend some time in the great outdoors! Choose from three stylish colours.
In store tomorrow.","September 9, 2017",61 Comments41 Shares,208,lidluk
1539,"Win a dream player escort place for your child, and give them the chance to walk out with their heroes at England vs. Slovenia.
We're giving one lucky winner the chance to be a Player Escort at England vs. Slovenia on 5th October, and three tickets for the family too. Click below to find out more -","September 8, 2017",5 Comments11 Shares,26,lidluk
1540,"Win a dream player escort place for your child, and give them the chance to walk out with their heroes at England vs. Slovenia.
We're giving one lucky winner the chance to be a Player Escort at England vs. Slovenia on 5th October, and three tickets for the family too. Click below to find out more -","September 8, 2017",5 Comments11 Shares,26,lidluk
1541,"Chocolate fans rejoice – we've got a Lidl treat in store for you this weekend!

A crisp, flaky wafer filled with smooth, nutty hazelnut - Elevenses are sorted!

In store this Saturday and Sunday.","September 8, 2017",76 Comments16 Shares,276,lidluk
1542,"Chocolate fans rejoice – we've got a Lidl treat in store for you this weekend!

A crisp, flaky wafer filled with smooth, nutty hazelnut - Elevenses are sorted!

In store this Saturday and Sunday.","September 8, 2017",76 Comments16 Shares,276,lidluk
1543,"Our cute cardigans will keep your Lidl'uns cosy in style!
In store today.","September 7, 2017",120 Comments51 Shares,276,lidluk
1544,"Our cute cardigans will keep your Lidl'uns cosy in style!
In store today.","September 7, 2017",120 Comments51 Shares,276,lidluk
1545,,"September 6, 2017",29 Comments,149,lidluk
1546,,"September 6, 2017",29 Comments,149,lidluk
1547,"You can never have too much cheese... Go XXL on Gouda!
In store Thursday 7th September.","September 5, 2017",74 Comments9 Shares,182,lidluk
1548,"You can never have too much cheese... Go XXL on Gouda!
In store Thursday 7th September.","September 5, 2017",74 Comments9 Shares,182,lidluk
1549,,"September 4, 2017",35 Comments2 Shares,80,lidluk
1550,,"September 4, 2017",35 Comments2 Shares,80,lidluk
1551,Good luck to Gareth and the England football team against Slovakia from us and our FA Lidl Skills kids!,"September 4, 2017",8 Comments2 Shares16K Views,50,lidluk
1552,Good luck to Gareth and the England football team against Slovakia from us and our FA Lidl Skills kids!,"September 4, 2017",8 Comments2 Shares16K Views,50,lidluk
1553,Tired legs out there? This speedy sweet and sour will keep your Lidl footballers going at just 86p per portion! lidl.co.uk/football,"September 4, 2017",14 Comments5 Shares11K Views,55,lidluk
1554,Tired legs out there? This speedy sweet and sour will keep your Lidl footballers going at just 86p per portion! lidl.co.uk/football,"September 4, 2017",14 Comments5 Shares11K Views,55,lidluk
1555,"Ever fancied a pair of talking scales? We've got just the thing!

In store today.","September 3, 2017",231 Comments97 Shares,264,lidluk
1556,"Ever fancied a pair of talking scales? We've got just the thing!

In store today.","September 3, 2017",231 Comments97 Shares,264,lidluk
1557,"Add some rustic charm to your décor for under a tenner!

In store Sunday 3rd September.","September 2, 2017",20 Comments12 Shares,165,lidluk
1558,"Add some rustic charm to your décor for under a tenner!

In store Sunday 3rd September.","September 2, 2017",20 Comments12 Shares,165,lidluk
1559,"Sexy. Cool. Bold. WOW!
#LETSWOW Coming 🔜 ⌚ #LidlUK #HeidiKlum #lidlfashionweek
#esmarabyheidiklum Heidi Klum","September 2, 2017",31 Comments11 Shares,163,lidluk
1560,"Sexy. Cool. Bold. WOW!
#LETSWOW Coming 🔜 ⌚ #LidlUK #HeidiKlum #lidlfashionweek
#esmarabyheidiklum Heidi Klum","September 2, 2017",31 Comments11 Shares,163,lidluk
1561,This Saturday and Sunday get your chorizo fix for just 79p!,"September 1, 2017",153 Comments39 Shares,374,lidluk
1562,This Saturday and Sunday get your chorizo fix for just 79p!,"September 1, 2017",153 Comments39 Shares,374,lidluk
1563,"Give your Lidl’uns lunchbox a magical makeover – eating healthily has never been so enchanting…
What would you do to liven up your grapes?","September 1, 2017",3 Comments3 Shares5.4K Views,26,lidluk
1564,"Give your Lidl’uns lunchbox a magical makeover – eating healthily has never been so enchanting…
What would you do to liven up your grapes?","September 1, 2017",3 Comments3 Shares5.4K Views,26,lidluk
1565,Lidl food for Lidl tummies! Your Lidl’uns will go gaga for these tasty treats…,"September 1, 2017",17 Comments3 Shares9.4K Views,61,lidluk
1566,Lidl food for Lidl tummies! Your Lidl’uns will go gaga for these tasty treats…,"September 1, 2017",17 Comments3 Shares9.4K Views,61,lidluk
1567,"Big on quality, Lidl on price. Grab these doggy delights for just £6.45!","August 31, 2017",6 Comments4 Shares,28,lidluk
1568,"Big on quality, Lidl on price. Grab these doggy delights for just £6.45!","August 31, 2017",6 Comments4 Shares,28,lidluk
1569,"Bright. Wild. Loving. WOW!
#LETSWOW Coming 🔜⌚#LidlUK
#HeidiKlum #lidlfashionweek #esmarabyheidiklum
Heidi Klum","August 31, 2017",38 Comments14 Shares,261,lidluk
1570,"Bright. Wild. Loving. WOW!
#LETSWOW Coming 🔜⌚#LidlUK
#HeidiKlum #lidlfashionweek #esmarabyheidiklum
Heidi Klum","August 31, 2017",38 Comments14 Shares,261,lidluk
1571,"Maple Syrup for just £2.99? Sweeeeet!

In store today 31st August.","August 31, 2017",78 Comments28 Shares,242,lidluk
1572,"Maple Syrup for just £2.99? Sweeeeet!

In store today 31st August.","August 31, 2017",78 Comments28 Shares,242,lidluk
1573,'Tis the season for G&T's! And our Hortus Artisan London Dry Gin makes the perfect tipple!,"August 30, 2017",339 Comments136 Shares,738,lidluk
1574,'Tis the season for G&T's! And our Hortus Artisan London Dry Gin makes the perfect tipple!,"August 30, 2017",339 Comments136 Shares,738,lidluk
1575,"Dear Lidlers, a number of you have contacted us regarding a post to win a £45 voucher from Lidl via Facebook. Unfortunately this is a scam made to look like a voucher from us.
If in doubt, check out http://www.lidl.co.uk/competitions for all the latest competition news or feel free to send us a message and we’ll be happy to verify any competition we’re currently running.
Thank you.","August 30, 2017","327 Comments2,123 Shares",1K,lidluk
1576,"Dear Lidlers, a number of you have contacted us regarding a post to win a £45 voucher from Lidl via Facebook. Unfortunately this is a scam made to look like a voucher from us.
If in doubt, check out http://www.lidl.co.uk/competitions for all the latest competition news or feel free to send us a message and we’ll be happy to verify any competition we’re currently running.
Thank you.","August 30, 2017","327 Comments2,123 Shares",1K,lidluk
1577,"From sweet treats to crusty loaves, our in-store bakeries are ready for all your doughy needs!","August 29, 2017",76 Comments6 Shares,281,lidluk
1578,"From sweet treats to crusty loaves, our in-store bakeries are ready for all your doughy needs!","August 29, 2017",76 Comments6 Shares,281,lidluk
1579,"Classy. Vibrant. Tough. WOW!
#LETSWOW Coming 🔜 ⌚ #esmarabyheidiklum #LidlUK #HeidiKlum #lidlfashionweek Heidi Klum","August 28, 2017",12 Comments3 Shares,108,lidluk
1580,"Classy. Vibrant. Tough. WOW!
#LETSWOW Coming 🔜 ⌚ #esmarabyheidiklum #LidlUK #HeidiKlum #lidlfashionweek Heidi Klum","August 28, 2017",12 Comments3 Shares,108,lidluk
1581,"The millennials' favourite avocado toast gets a Greek-over with crumbly feta and cherry tomatoes...
Is this the perfect bank holiday breakfast? Give it a whirl and tell us your thoughts!","August 27, 2017",55 Comments14 Shares,325,lidluk
1582,"The millennials' favourite avocado toast gets a Greek-over with crumbly feta and cherry tomatoes...
Is this the perfect bank holiday breakfast? Give it a whirl and tell us your thoughts!","August 27, 2017",55 Comments14 Shares,325,lidluk
1583,"It's your last chance to enjoy some of the UK’s top attractions for less with Kids Go Free Vouchers for Alton Towers, Chessington World of Adventures, LEGOLAND and SEA LIFE centres!

Find out more here – bit.ly/2tolAnL","August 26, 2017",20 Comments15 Shares,54,lidluk
1584,"It's your last chance to enjoy some of the UK’s top attractions for less with Kids Go Free Vouchers for Alton Towers, Chessington World of Adventures, LEGOLAND and SEA LIFE centres!

Find out more here – bit.ly/2tolAnL","August 26, 2017",20 Comments15 Shares,54,lidluk
1585,This grill is on fire! Bank holiday weekend is here 🙌,"August 25, 2017",7 Comments3 Shares12K Views,50,lidluk
1586,This grill is on fire! Bank holiday weekend is here 🙌,"August 25, 2017",7 Comments3 Shares12K Views,50,lidluk
1587,Spaghetti style fun with none of the carb guilt. Get yourself to Lidl to nab your electric spiraliser before you miss out!,"August 25, 2017",95 Comments20 Shares22K Views,171,lidluk
1588,Spaghetti style fun with none of the carb guilt. Get yourself to Lidl to nab your electric spiraliser before you miss out!,"August 25, 2017",95 Comments20 Shares22K Views,171,lidluk
1589,"Fruit and Veg Stikeez in store now! Get a free Stikee for every £10 spent.
See more at lidl.co.uk/stikeez","August 24, 2017",149 Comments34 Shares20K Views,171,lidluk
1590,"Fruit and Veg Stikeez in store now! Get a free Stikee for every £10 spent.
See more at lidl.co.uk/stikeez","August 24, 2017",149 Comments34 Shares20K Views,171,lidluk
1591,Stock up on your favourite snacks to ensure you’re fuelled up for festival fun!,"August 23, 2017",7 Comments4 Shares,88,lidluk
1592,Stock up on your favourite snacks to ensure you’re fuelled up for festival fun!,"August 23, 2017",7 Comments4 Shares,88,lidluk
1593,"Treat your pearly whites to a deep clean for just £14.99.

While stocks last. Price correct as of 23/08/2017.","August 23, 2017",41 Comments9 Shares,131,lidluk
1594,"Treat your pearly whites to a deep clean for just £14.99.

While stocks last. Price correct as of 23/08/2017.","August 23, 2017",41 Comments9 Shares,131,lidluk
1595,Food fit for Zeus himself… It’s Greek Week at Lidl from Thursday 24th August!,"August 22, 2017",508 Comments108 Shares44K Views,557,lidluk
1596,Food fit for Zeus himself… It’s Greek Week at Lidl from Thursday 24th August!,"August 22, 2017",508 Comments108 Shares44K Views,557,lidluk
1597,Heidi is ready to WOW. Are you? #LETSWOW #LidlUK #HeidiKlum #lidlfashionweek #fashion #fashionista #welovefashion #esmarabyheidiklum Heidi Klum,"August 21, 2017",7 Comments8 Shares13K Views,82,lidluk
1598,Heidi is ready to WOW. Are you? #LETSWOW #LidlUK #HeidiKlum #lidlfashionweek #fashion #fashionista #welovefashion #esmarabyheidiklum Heidi Klum,"August 21, 2017",7 Comments8 Shares13K Views,82,lidluk
1599,"We source 100% of the cocoa in our own brand products sustainably, certified under either UTZ, Fairtrade or Rainforest Alliance standards. Read more below.","August 21, 2017",1 Share,84,lidluk
1600,"We source 100% of the cocoa in our own brand products sustainably, certified under either UTZ, Fairtrade or Rainforest Alliance standards. Read more below.","August 21, 2017",1 Share,84,lidluk
1601,"Shift your kids' cycling gear up a notch with our range of kids helmets. Take your pick from one of three styles, available for just £9.99 while stocks last.","August 20, 2017",224 Comments46 Shares,269,lidluk
1602,"Shift your kids' cycling gear up a notch with our range of kids helmets. Take your pick from one of three styles, available for just £9.99 while stocks last.","August 20, 2017",224 Comments46 Shares,269,lidluk
1603,"Made the same way and with the same grapes as Champagne, add a little pop to your weekend with our award-winning Crémant De Bourgogne. Bag a bottle while stocks last. 🍾🥂","August 19, 2017",23 Comments19 Shares,179,lidluk
1604,"Made the same way and with the same grapes as Champagne, add a little pop to your weekend with our award-winning Crémant De Bourgogne. Bag a bottle while stocks last. 🍾🥂","August 19, 2017",23 Comments19 Shares,179,lidluk
1605,That moment when your wipes are seriously in demand...,"August 19, 2017",16 Comments3 Shares17K Views,77,lidluk
1606,That moment when your wipes are seriously in demand...,"August 19, 2017",16 Comments3 Shares17K Views,77,lidluk
1607,Get prepped for the British summer 'USA' style. Our stylish kids' varsity jackets are only £4.99 this Sunday!,"August 18, 2017",47 Comments29 Shares,168,lidluk
1608,Get prepped for the British summer 'USA' style. Our stylish kids' varsity jackets are only £4.99 this Sunday!,"August 18, 2017",47 Comments29 Shares,168,lidluk
1609,"There’s plenty of fish in the sea, but our Tandoori Seabass is the one. Fire up that BBQ and see for yourself! lidl.co.uk/seabassskewers","August 17, 2017",30 Comments30 Shares37K Views,194,lidluk
1610,"There’s plenty of fish in the sea, but our Tandoori Seabass is the one. Fire up that BBQ and see for yourself! lidl.co.uk/seabassskewers","August 17, 2017",30 Comments30 Shares37K Views,194,lidluk
1611,"Big on quality, Lidl on price. Grab a delicious fish dinner for two for just £4.34!","August 17, 2017",7 Comments,53,lidluk
1612,"Big on quality, Lidl on price. Grab a delicious fish dinner for two for just £4.34!","August 17, 2017",7 Comments,53,lidluk
1613,"Ain't no passing craze.
Slimy, yet satisfying... and only £5.99!
In store Thursday 17th August.","August 16, 2017",518 Comments231 Shares,1.2K,lidluk
1614,"Ain't no passing craze.
Slimy, yet satisfying... and only £5.99!
In store Thursday 17th August.","August 16, 2017",518 Comments231 Shares,1.2K,lidluk
1615,"Veggies upon veggies upon veggies… then add halloumi, BBQ and voila! How veggie tasty...!","August 15, 2017",31 Comments6 Shares21K Views,148,lidluk
1616,"Veggies upon veggies upon veggies… then add halloumi, BBQ and voila! How veggie tasty...!","August 15, 2017",31 Comments6 Shares21K Views,148,lidluk
1617,"...on this great deal, only £1.59","August 14, 2017",71 Comments43 Shares,241,lidluk
1618,"...on this great deal, only £1.59","August 14, 2017",71 Comments43 Shares,241,lidluk
1619,"Who’s ready for our esmara range by Heidi Klum? 🙌
#LidlUK #HeidiKlum #LidlFashionWeek #esmarabyHeidiKlum","August 14, 2017",13 Comments7 Shares16K Views,112,lidluk
1620,"Who’s ready for our esmara range by Heidi Klum? 🙌
#LidlUK #HeidiKlum #LidlFashionWeek #esmarabyHeidiKlum","August 14, 2017",13 Comments7 Shares16K Views,112,lidluk
1621,"❤️ you too, Olives!","August 12, 2017",378 Comments200 Shares,1K,lidluk
1622,"❤️ you too, Olives!","August 12, 2017",378 Comments200 Shares,1K,lidluk
1623,"Get your skates on and grab a slap up fish supper for two for just £4.34! Big on quality, Lidl on price.","August 11, 2017",11 Comments5 Shares15K Views,114,lidluk
1624,"Get your skates on and grab a slap up fish supper for two for just £4.34! Big on quality, Lidl on price.","August 11, 2017",11 Comments5 Shares15K Views,114,lidluk
1625,"This Super Weekend offer means we’ve got the perfect chance to make cheese puns. Ricotta take these chances whenever they Comté!

Think you have a cheese pun that’s Feta? We’d Brie delighted to hear them in the comments! 🧀","August 11, 2017",61 Comments12 Shares,177,lidluk
1626,"This Super Weekend offer means we’ve got the perfect chance to make cheese puns. Ricotta take these chances whenever they Comté!

Think you have a cheese pun that’s Feta? We’d Brie delighted to hear them in the comments! 🧀","August 11, 2017",61 Comments12 Shares,177,lidluk
1627,"#LETSWOW! Fashion icon and super model Heidi Klum has designed an exclusive line for our esmara collection. Find out more about #LETSWOW over the following weeks at lidl.co.uk/fashionweek
#LidlUK #HeidiKlum #LidlFashionWeek #esmarabyHeidiKlum","August 10, 2017",23 Comments14 Shares,170,lidluk
1628,"#LETSWOW! Fashion icon and super model Heidi Klum has designed an exclusive line for our esmara collection. Find out more about #LETSWOW over the following weeks at lidl.co.uk/fashionweek
#LidlUK #HeidiKlum #LidlFashionWeek #esmarabyHeidiKlum","August 10, 2017",23 Comments14 Shares,170,lidluk
1629,"Athleisure wear has landed at Lidl… On your marks, get set, GO!
While stocks last. Prices correct as of Thursday 10th August.","August 10, 2017",36 Comments13 Shares20K Views,96,lidluk
1630,"Athleisure wear has landed at Lidl… On your marks, get set, GO!
While stocks last. Prices correct as of Thursday 10th August.","August 10, 2017",36 Comments13 Shares20K Views,96,lidluk
1631,"Here at Lidl we know how to fiesta!
Party trick number one: Dancing Sangria!","August 10, 2017",8 Comments7 Shares8.5K Views,86,lidluk
1632,"Here at Lidl we know how to fiesta!
Party trick number one: Dancing Sangria!","August 10, 2017",8 Comments7 Shares8.5K Views,86,lidluk
1633,,"August 10, 2017",4 Comments,66,lidluk
1634,,"August 10, 2017",4 Comments,66,lidluk
1635,Raise the barbecue! These four butter flavours will step up your steak game. lidl.co.uk/steakbutter,"August 9, 2017",34 Comments24 Shares21K Views,159,lidluk
1636,Raise the barbecue! These four butter flavours will step up your steak game. lidl.co.uk/steakbutter,"August 9, 2017",34 Comments24 Shares21K Views,159,lidluk
1637,"Churros? ✅ Chocolate sauce? ✅ That’s dessert sorted. Pick up a pack (or three) of churros for only 99p each.

In store Thursday 10th August.","August 9, 2017","8K Comments1,812 Shares",7K,lidluk
1638,"Churros? ✅ Chocolate sauce? ✅ That’s dessert sorted. Pick up a pack (or three) of churros for only 99p each.

In store Thursday 10th August.","August 9, 2017","8K Comments1,812 Shares",7K,lidluk
1639,Who doesn't love Mexican food? 😂,"August 7, 2017",249 Comments101 Shares,742,lidluk
1640,Who doesn't love Mexican food? 😂,"August 7, 2017",249 Comments101 Shares,742,lidluk
1641,"Get all creative with our acrylic paint sets as part of this week's art and crafts range. Only £6.99.

In store Sunday 6th August.","August 6, 2017",37 Comments19 Shares,84,lidluk
1642,"Get all creative with our acrylic paint sets as part of this week's art and crafts range. Only £6.99.

In store Sunday 6th August.","August 6, 2017",37 Comments19 Shares,84,lidluk
1643,"Light and fruity, you can't beat a glass of Chilean Pedro Jimenez on a summer's evening.","August 5, 2017",33 Comments14 Shares,160,lidluk
1644,"Light and fruity, you can't beat a glass of Chilean Pedro Jimenez on a summer's evening.","August 5, 2017",33 Comments14 Shares,160,lidluk
1645,It’s a cushy life for your Lidl’uns with our super soft nappies from £3.49 Stock up in store!,"August 5, 2017",9 Comments4 Shares7.9K Views,42,lidluk
1646,It’s a cushy life for your Lidl’uns with our super soft nappies from £3.49 Stock up in store!,"August 5, 2017",9 Comments4 Shares7.9K Views,42,lidluk
1647,"You know you’re in for a very memorable day when England football team manager, Gareth Southgate, turns up at your FA skills training session!
Find out more about free football coaching this summer – lidl.co.uk/football","August 4, 2017",5 Comments3 Shares9.8K Views,41,lidluk
1648,"You know you’re in for a very memorable day when England football team manager, Gareth Southgate, turns up at your FA skills training session!
Find out more about free football coaching this summer – lidl.co.uk/football","August 4, 2017",5 Comments3 Shares9.8K Views,41,lidluk
1649,"On a summer health kick? Mix up something tasty with this delectable deal - our Nutrition Mixer and haul of ingredients for just £52.30. Big on quality, Lidl on price.","August 4, 2017",8 Comments5 Shares11K Views,47,lidluk
1650,"On a summer health kick? Mix up something tasty with this delectable deal - our Nutrition Mixer and haul of ingredients for just £52.30. Big on quality, Lidl on price.","August 4, 2017",8 Comments5 Shares11K Views,47,lidluk
1651,"England football team manager, Gareth Southgate, faces his toughest press conference yet. FA Lidl Skills kids are not afraid to ask the tough questions!
See the full video at lidl.co.uk/football","August 3, 2017",8 Comments6 Shares10K Views,36,lidluk
1652,"England football team manager, Gareth Southgate, faces his toughest press conference yet. FA Lidl Skills kids are not afraid to ask the tough questions!
See the full video at lidl.co.uk/football","August 3, 2017",8 Comments6 Shares10K Views,36,lidluk
1653,"For the ultimate tropical vibes this summer, give your dish a dollop of organic coconut oil. Grab yourself a jar for only £3.99.

In store today as part of our Organic Week","August 3, 2017",47 Comments23 Shares,167,lidluk
1654,"For the ultimate tropical vibes this summer, give your dish a dollop of organic coconut oil. Grab yourself a jar for only £3.99.

In store today as part of our Organic Week","August 3, 2017",47 Comments23 Shares,167,lidluk
1655,"It’s not every day the England football team manager, Gareth Southgate, shows up to your FA skills training session.
See the full video at lidl.co.uk/football","August 3, 2017",5 Comments7 Shares5.8K Views,59,lidluk
1656,"It’s not every day the England football team manager, Gareth Southgate, shows up to your FA skills training session.
See the full video at lidl.co.uk/football","August 3, 2017",5 Comments7 Shares5.8K Views,59,lidluk
1657,"You'll hit your five-a-day no problem with the Nutrition Mixer Pro. Only £29.99!

In store Thursday 3rd August.","August 2, 2017",28 Comments13 Shares,79,lidluk
1658,"You'll hit your five-a-day no problem with the Nutrition Mixer Pro. Only £29.99!

In store Thursday 3rd August.","August 2, 2017",28 Comments13 Shares,79,lidluk
1659,"It's Organic Week at Lidl! Kick start your day with a bowl of tasty, organic muesli - guaranteed to put a smile on your face!","August 1, 2017",16 Comments5 Shares13K Views,67,lidluk
1660,"It's Organic Week at Lidl! Kick start your day with a bowl of tasty, organic muesli - guaranteed to put a smile on your face!","August 1, 2017",16 Comments5 Shares13K Views,67,lidluk
1661,"Goalie's goulash for 50p per portion? Great save!
In store Thursday 3rd August.","August 1, 2017",12 Comments13 Shares12K Views,55,lidluk
1662,"Goalie's goulash for 50p per portion? Great save!
In store Thursday 3rd August.","August 1, 2017",12 Comments13 Shares12K Views,55,lidluk
1663,"We are proudly committed to supporting tea growers and plantation workers across the globe by sourcing tea from sustainable sources accredited to either Fairtrade or Rainforest Alliance standards.
Find out more here - http://bit.ly/2vaCiJq","July 31, 2017",8 Comments5 Shares,147,lidluk
1664,"We are proudly committed to supporting tea growers and plantation workers across the globe by sourcing tea from sustainable sources accredited to either Fairtrade or Rainforest Alliance standards.
Find out more here - http://bit.ly/2vaCiJq","July 31, 2017",8 Comments5 Shares,147,lidluk
1665,Every dog has its day. And it’s Sunday 30th July – the day our Pet Grooming Glove arrives in store! Stocks are limited though so be quick!,"July 30, 2017",52 Comments39 Shares15K Views,125,lidluk
1666,Every dog has its day. And it’s Sunday 30th July – the day our Pet Grooming Glove arrives in store! Stocks are limited though so be quick!,"July 30, 2017",52 Comments39 Shares15K Views,125,lidluk
1667,"It's going to be a long hot summer (hopefully....) Sleep breezy with our tower fan – a bargain at £19.99!

In store today.","July 30, 2017",460 Comments162 Shares,550,lidluk
1668,"It's going to be a long hot summer (hopefully....) Sleep breezy with our tower fan – a bargain at £19.99!

In store today.","July 30, 2017",460 Comments162 Shares,550,lidluk
1669,"Give your furry friends their very own adventure park. With four levels, swinging rope and a hideaway, it's a bargain at just £29.99!

In store Sunday 30th July.","July 29, 2017",1.1K Comments377 Shares,617,lidluk
1670,"Give your furry friends their very own adventure park. With four levels, swinging rope and a hideaway, it's a bargain at just £29.99!

In store Sunday 30th July.","July 29, 2017",1.1K Comments377 Shares,617,lidluk
1671,Show your appreciation for the one of the most iconic members of the Big Cat family on #GlobalTigerDay,"July 29, 2017",25 Comments57 Shares,376,lidluk
1672,Show your appreciation for the one of the most iconic members of the Big Cat family on #GlobalTigerDay,"July 29, 2017",25 Comments57 Shares,376,lidluk
1673,Our light and fruity rosé is on offer this weekend at just £2.99 a bottle 😍,"July 28, 2017",506 Comments134 Shares,765,lidluk
1674,Our light and fruity rosé is on offer this weekend at just £2.99 a bottle 😍,"July 28, 2017",506 Comments134 Shares,765,lidluk
1675,"Steak BBQ anyone? Sink your teeth into this juicy deal for just £11.92. Big on quality, Lidl on price.","July 28, 2017",34 Comments8 Shares12K Views,126,lidluk
1676,"Steak BBQ anyone? Sink your teeth into this juicy deal for just £11.92. Big on quality, Lidl on price.","July 28, 2017",34 Comments8 Shares12K Views,126,lidluk
1677,"This Thursday, it's DIY time! Make sure you don't miss out.","July 27, 2017",11 Comments6 Shares,58,lidluk
